user_id,censor_status,work_year
297240,1,10+ years
297243,0,10+ years
297244,1,10+ years
297245,1,6 years
297248,2,10+ years
297250,2,10+ years
297251,2,6 years
297252,1,10+ years
297253,0,10+ years
297255,2,6 years
297256,2,10+ years
297257,1,9 years
297258,1,8 years
297259,0,10+ years
297263,2,10+ years
297265,2,10+ years
297266,0,10+ years
297268,0,8 years
297273,2,10+ years
297274,2,10+ years
297283,0,9 years
297286,0,10+ years
297287,0,8 years
297290,1,10+ years
297293,2,10+ years
297295,2,7 years
297297,0,8 years
297301,0,10+ years
297302,1,10+ years
297303,1,8 years
297305,0,10+ years
297310,0,10+ years
297311,2,10+ years
297312,1,10+ years
297319,2,10+ years
297321,2,6 years
297323,2,10+ years
297325,1,10+ years
297326,0,7 years
297327,1,7 years
297328,1,7 years
297331,2,10+ years
297338,1,7 years
297342,2,9 years
297343,2,8 years
297346,1,10+ years
297347,0,6 years
297348,1,10+ years
297349,0,10+ years
297352,1,10+ years
297355,1,10+ years
297356,1,10+ years
297360,2,10+ years
297363,1,10+ years
297365,2,10+ years
297366,2,9 years
297367,0,10+ years
297369,1,10+ years
297373,2,10+ years
297375,0,10+ years
297378,1,9 years
297381,1,10+ years
297382,1,6 years
297383,1,8 years
297385,1,10+ years
297386,1,10+ years
297387,0,9 years
297390,0,10+ years
297391,0,10+ years
297393,0,10+ years
297394,1,10+ years
297396,1,10+ years
297398,2,10+ years
297399,0,10+ years
297401,1,10+ years
297404,1,10+ years
297410,1,7 years
297415,2,10+ years
297417,2,10+ years
297419,2,10+ years
297420,1,10+ years
297423,1,10+ years
297424,2,10+ years
297425,2,6 years
297426,0,10+ years
297427,0,7 years
297428,0,10+ years
297430,1,10+ years
297433,1,10+ years
297436,2,10+ years
297437,1,9 years
297442,1,9 years
297447,2,10+ years
297448,2,6 years
297450,1,7 years
297453,0,8 years
297455,1,7 years
297460,1,6 years
297461,0,9 years
297463,2,10+ years
297465,1,8 years
297467,2,10+ years
297470,0,10+ years
297471,0,7 years
297472,2,10+ years
297474,0,10+ years
297475,1,10+ years
297477,1,10+ years
297479,1,10+ years
297480,0,6 years
297483,1,8 years
297485,1,10+ years
297487,0,10+ years
297488,1,6 years
297491,0,10+ years
297492,1,10+ years
297495,1,6 years
297496,0,7 years
297497,1,8 years
297501,1,10+ years
297504,2,7 years
297505,2,10+ years
297512,2,10+ years
297513,1,10+ years
297518,1,7 years
297520,1,9 years
297524,2,10+ years
297525,0,10+ years
297530,1,10+ years
297531,0,10+ years
297533,1,10+ years
297534,2,8 years
297535,1,10+ years
297536,1,7 years
297538,0,6 years
297539,0,10+ years
297545,0,10+ years
297547,2,7 years
297549,1,10+ years
297551,2,10+ years
297553,0,10+ years
297554,0,10+ years
297556,2,10+ years
297560,1,10+ years
297562,2,10+ years
297563,0,10+ years
297564,0,6 years
297567,1,10+ years
297571,2,10+ years
297572,1,7 years
297574,0,10+ years
297576,0,7 years
297577,1,9 years
297578,1,10+ years
297591,1,6 years
297594,2,8 years
297599,0,10+ years
297600,2,10+ years
297601,1,10+ years
297605,2,10+ years
297606,0,7 years
297608,2,6 years
297611,0,10+ years
297615,1,7 years
297616,2,6 years
297617,0,7 years
297618,1,10+ years
297619,1,6 years
297624,1,9 years
297625,1,10+ years
297627,1,10+ years
297628,1,10+ years
297629,0,10+ years
297630,0,10+ years
297633,1,10+ years
297634,0,8 years
297635,1,10+ years
297638,2,10+ years
297641,2,10+ years
297648,2,10+ years
297649,2,10+ years
297650,2,8 years
297653,1,10+ years
297654,1,10+ years
297657,1,10+ years
297658,2,6 years
297659,1,10+ years
297661,0,7 years
297663,1,10+ years
297664,0,6 years
297667,2,10+ years
297669,0,10+ years
297670,0,9 years
297671,1,10+ years
297673,0,10+ years
297674,2,10+ years
297676,2,9 years
297677,1,10+ years
297678,1,10+ years
297679,0,10+ years
297682,1,6 years
297683,1,10+ years
297685,2,10+ years
297686,1,7 years
297687,2,10+ years
297691,0,10+ years
297692,1,10+ years
297693,2,6 years
297695,0,10+ years
297697,2,9 years
297698,1,9 years
297699,2,10+ years
297700,2,10+ years
297702,1,6 years
297704,2,8 years
297709,2,10+ years
297712,2,10+ years
297714,2,10+ years
297715,0,10+ years
297716,1,9 years
297718,0,7 years
297720,0,10+ years
297721,1,10+ years
297726,2,10+ years
297727,0,10+ years
297729,0,10+ years
297733,0,10+ years
297734,0,10+ years
297736,2,10+ years
297738,1,10+ years
297741,0,10+ years
297742,0,10+ years
297744,1,8 years
297745,0,7 years
297747,0,8 years
297748,1,10+ years
297749,2,10+ years
297755,1,10+ years
297759,1,10+ years
297760,0,10+ years
297761,0,10+ years
297762,2,10+ years
297764,2,9 years
297765,0,10+ years
297768,0,6 years
297769,0,8 years
297770,1,10+ years
297773,0,8 years
297774,1,10+ years
297777,1,10+ years
297778,0,6 years
297787,2,6 years
297789,0,9 years
297791,2,10+ years
297792,0,10+ years
297794,2,10+ years
297796,1,10+ years
297798,1,10+ years
297800,1,10+ years
297801,2,10+ years
297808,1,10+ years
297810,1,10+ years
297811,1,10+ years
297812,1,6 years
297814,0,10+ years
297817,1,8 years
297818,2,10+ years
297821,2,10+ years
297823,1,10+ years
297824,2,10+ years
297825,1,7 years
297829,1,10+ years
297830,2,10+ years
297833,2,10+ years
297836,2,10+ years
297838,2,10+ years
297840,0,6 years
297841,1,7 years
297842,2,10+ years
297843,1,10+ years
297844,1,10+ years
297845,1,10+ years
297848,0,8 years
297850,0,10+ years
297851,0,8 years
297853,1,10+ years
297854,0,10+ years
297858,2,10+ years
297860,2,10+ years
297861,1,10+ years
297862,2,10+ years
297863,0,7 years
297864,1,7 years
297866,0,10+ years
297867,0,10+ years
297868,1,6 years
297870,1,10+ years
297871,0,10+ years
297872,2,6 years
297874,1,9 years
297875,2,9 years
297876,2,10+ years
297877,1,10+ years
297878,0,10+ years
297879,1,10+ years
297880,2,10+ years
297882,1,9 years
297884,0,10+ years
297885,2,10+ years
297886,2,10+ years
297888,1,10+ years
297890,1,10+ years
297893,2,10+ years
297894,0,8 years
297895,1,10+ years
297897,0,10+ years
297900,0,10+ years
297901,2,10+ years
297904,0,10+ years
297909,1,8 years
297911,0,6 years
297914,1,10+ years
297915,1,9 years
297918,1,10+ years
297919,1,6 years
297922,1,10+ years
297923,1,10+ years
297927,1,8 years
297928,2,7 years
297929,1,7 years
297931,1,10+ years
297932,1,10+ years
297937,2,10+ years
297940,2,9 years
297941,2,8 years
297947,2,10+ years
297948,1,10+ years
297949,1,8 years
297950,1,8 years
297951,2,7 years
297952,1,10+ years
297953,2,10+ years
297954,2,7 years
297955,2,10+ years
297956,0,10+ years
297958,1,10+ years
297962,1,10+ years
297964,1,10+ years
297969,1,10+ years
297973,2,10+ years
297976,0,8 years
297978,1,10+ years
297979,1,10+ years
297980,2,10+ years
297984,1,10+ years
297985,1,10+ years
297989,0,10+ years
297990,0,10+ years
297991,1,8 years
297992,1,9 years
297996,1,9 years
297999,1,7 years
298000,2,10+ years
298001,2,9 years
298002,2,6 years
298003,0,6 years
298004,0,10+ years
298005,0,10+ years
298008,0,7 years
298011,2,10+ years
298012,1,10+ years
298013,1,6 years
298014,2,10+ years
298019,1,10+ years
298021,2,6 years
298023,1,7 years
298024,2,10+ years
298025,0,10+ years
298031,0,10+ years
298032,0,7 years
298035,1,10+ years
298039,2,10+ years
298045,2,10+ years
298048,2,10+ years
298049,0,10+ years
298050,1,10+ years
298052,2,10+ years
298053,2,10+ years
298059,2,6 years
298061,2,10+ years
298064,2,8 years
298067,0,9 years
298068,1,8 years
298070,2,10+ years
298071,2,10+ years
298073,2,10+ years
298076,0,10+ years
298079,0,10+ years
298080,2,10+ years
298082,1,10+ years
298085,2,8 years
298086,2,9 years
298087,0,10+ years
298088,0,10+ years
298090,1,9 years
298093,0,10+ years
298094,2,10+ years
298095,0,7 years
298097,2,10+ years
298098,1,10+ years
298099,0,10+ years
298101,1,8 years
298102,2,8 years
298103,1,10+ years
298106,0,10+ years
298107,1,10+ years
298108,0,10+ years
298109,2,9 years
298110,2,10+ years
298111,0,10+ years
298113,2,10+ years
298114,0,10+ years
298118,0,10+ years
298120,1,10+ years
298121,1,10+ years
298123,2,9 years
298125,0,10+ years
298126,0,10+ years
298127,2,10+ years
298129,2,7 years
298130,2,10+ years
298131,2,10+ years
298132,1,10+ years
298133,1,10+ years
298134,0,10+ years
298136,1,10+ years
298139,1,10+ years
298142,2,7 years
298143,1,9 years
298145,1,10+ years
298147,1,10+ years
298153,2,10+ years
298156,1,10+ years
298160,0,7 years
298162,1,10+ years
298164,0,10+ years
298167,2,10+ years
298169,0,8 years
298171,2,7 years
298172,0,6 years
298174,0,8 years
298177,1,7 years
298178,1,9 years
298179,1,10+ years
298181,0,6 years
298182,2,10+ years
298183,1,9 years
298185,0,10+ years
298188,0,8 years
298190,0,8 years
298191,2,9 years
298193,0,6 years
298196,2,10+ years
298197,0,6 years
298199,1,8 years
298201,2,10+ years
298204,1,10+ years
298205,0,8 years
298208,0,10+ years
298210,0,10+ years
298214,1,10+ years
298219,2,6 years
298220,2,10+ years
298221,2,10+ years
298222,1,10+ years
298223,1,10+ years
298224,0,8 years
298227,2,10+ years
298228,0,10+ years
298232,2,10+ years
298233,2,8 years
298234,1,10+ years
298235,1,10+ years
298236,1,10+ years
298237,1,6 years
298239,0,9 years
298244,2,9 years
298245,1,9 years
298251,2,9 years
298253,1,6 years
298254,1,7 years
298255,1,10+ years
298257,1,10+ years
298260,1,6 years
298262,1,8 years
298263,2,8 years
298268,1,6 years
298269,0,10+ years
298270,1,10+ years
298271,0,6 years
298274,2,10+ years
298277,1,6 years
298279,1,10+ years
298280,1,10+ years
298282,1,10+ years
298283,1,10+ years
298285,1,6 years
298287,0,10+ years
298288,2,8 years
298289,0,9 years
298293,2,10+ years
298294,2,10+ years
298296,1,10+ years
298297,0,10+ years
298300,0,10+ years
298301,0,10+ years
298302,0,7 years
298303,1,10+ years
298304,1,10+ years
298305,2,10+ years
298306,1,10+ years
298307,0,10+ years
298310,1,10+ years
298314,1,10+ years
298315,2,10+ years
298317,0,10+ years
298318,0,10+ years
298321,1,10+ years
298324,2,6 years
298327,2,9 years
298328,0,10+ years
298330,0,7 years
298331,0,8 years
298332,0,10+ years
298333,1,10+ years
298334,0,10+ years
298336,0,10+ years
298340,2,8 years
298341,1,10+ years
298342,1,10+ years
298344,1,6 years
298345,2,8 years
298346,1,6 years
298348,0,9 years
298349,2,10+ years
298351,2,6 years
298354,1,10+ years
298359,0,7 years
298361,0,10+ years
298362,0,10+ years
298364,2,9 years
298365,0,7 years
298366,2,6 years
298367,0,7 years
298371,0,10+ years
298372,0,10+ years
298373,1,10+ years
298375,1,10+ years
298376,0,10+ years
298378,1,7 years
298381,2,10+ years
298382,2,9 years
298383,1,10+ years
298384,1,10+ years
298385,1,9 years
298386,2,10+ years
298388,2,10+ years
298391,1,10+ years
298393,0,10+ years
298394,2,8 years
298395,0,10+ years
298396,1,10+ years
298397,1,10+ years
298399,2,10+ years
298401,2,10+ years
298402,1,10+ years
298403,1,10+ years
298404,2,10+ years
298405,1,10+ years
298406,0,8 years
298407,2,10+ years
298408,1,7 years
298409,2,6 years
298411,1,10+ years
298412,0,7 years
298413,2,10+ years
298414,2,10+ years
298418,2,7 years
298420,1,10+ years
298423,0,10+ years
298424,1,10+ years
298426,1,10+ years
298429,1,10+ years
298430,2,10+ years
298431,1,8 years
298432,2,10+ years
298434,2,8 years
298435,2,10+ years
298436,1,10+ years
298437,1,7 years
298438,1,10+ years
298440,1,10+ years
298442,1,10+ years
298444,0,7 years
298446,1,10+ years
298448,1,10+ years
298450,1,10+ years
298451,0,10+ years
298452,0,10+ years
298455,2,9 years
298456,2,6 years
298459,2,10+ years
298460,2,10+ years
298461,1,8 years
298462,0,10+ years
298463,2,10+ years
298464,1,10+ years
298465,1,10+ years
298466,1,6 years
298467,1,10+ years
298468,0,10+ years
298470,1,9 years
298472,2,10+ years
298474,0,10+ years
298475,0,10+ years
298476,2,6 years
298478,0,7 years
298482,2,10+ years
298483,1,7 years
298484,2,8 years
298486,0,10+ years
298488,1,10+ years
298489,2,7 years
298490,1,9 years
298494,0,10+ years
298495,2,10+ years
298499,1,10+ years
298502,1,10+ years
298503,2,10+ years
298509,2,10+ years
298511,0,10+ years
298512,2,10+ years
298514,1,10+ years
298519,1,10+ years
298520,2,10+ years
298521,2,10+ years
298524,1,9 years
298525,1,7 years
298526,1,10+ years
298529,0,10+ years
298531,2,7 years
298533,0,8 years
298534,0,7 years
298536,2,10+ years
298539,1,10+ years
298541,1,7 years
298542,0,10+ years
298544,1,10+ years
298554,2,10+ years
298559,1,10+ years
298562,2,8 years
298568,1,10+ years
298569,1,9 years
298570,1,8 years
298571,1,10+ years
298572,1,10+ years
298573,0,10+ years
298581,1,10+ years
298584,1,10+ years
298585,2,8 years
298586,1,10+ years
298587,0,10+ years
298588,2,10+ years
298590,2,10+ years
298591,1,10+ years
298592,2,10+ years
298593,2,7 years
298594,1,7 years
298596,1,10+ years
298598,0,10+ years
298599,0,10+ years
298600,2,10+ years
298607,0,10+ years
298610,1,7 years
298611,0,10+ years
298613,0,10+ years
298614,0,8 years
298616,0,10+ years
298617,1,10+ years
298619,2,8 years
298621,2,10+ years
298623,1,8 years
298625,0,10+ years
298626,1,10+ years
298636,0,7 years
298638,1,10+ years
298640,1,10+ years
298641,0,10+ years
298644,1,10+ years
298646,2,6 years
298648,1,10+ years
298652,2,10+ years
298655,2,9 years
298656,2,9 years
298659,2,10+ years
298660,1,10+ years
298663,0,10+ years
298664,2,7 years
298667,0,10+ years
298670,0,10+ years
298671,0,6 years
298673,1,9 years
298677,2,10+ years
298679,1,9 years
298680,1,10+ years
298681,0,8 years
298682,2,10+ years
298683,1,9 years
298684,0,10+ years
298685,1,10+ years
298688,1,7 years
298689,1,10+ years
298691,0,8 years
298694,2,10+ years
298695,1,10+ years
298700,2,10+ years
298703,2,10+ years
298704,1,10+ years
298705,0,9 years
298707,1,6 years
298708,2,10+ years
298709,2,10+ years
298710,2,10+ years
298711,0,8 years
298712,0,10+ years
298714,2,10+ years
298715,1,10+ years
298717,1,10+ years
298721,0,10+ years
298722,1,10+ years
298724,2,10+ years
298725,2,7 years
298728,0,10+ years
298731,0,10+ years
298732,0,6 years
298734,1,7 years
298735,1,6 years
298737,2,10+ years
298739,0,10+ years
298740,2,10+ years
298741,2,6 years
298744,1,6 years
298748,2,10+ years
298749,1,10+ years
298752,0,8 years
298754,2,6 years
298756,0,8 years
298758,0,10+ years
298759,1,10+ years
298760,0,10+ years
298761,2,10+ years
298762,2,6 years
298764,1,10+ years
298770,1,8 years
298773,2,8 years
298775,1,10+ years
298776,1,10+ years
298777,0,8 years
298778,1,10+ years
298781,0,10+ years
298782,2,10+ years
298783,0,8 years
298785,2,6 years
298786,1,10+ years
298787,0,10+ years
298788,1,9 years
298795,0,7 years
298796,0,9 years
298797,1,7 years
298798,1,10+ years
298800,1,10+ years
298801,0,10+ years
298802,2,8 years
298803,2,10+ years
298804,1,10+ years
298806,1,10+ years
298807,0,10+ years
298811,0,10+ years
298813,2,10+ years
298814,2,10+ years
298816,2,10+ years
298818,2,10+ years
298824,1,10+ years
298825,1,10+ years
298826,2,10+ years
298829,0,10+ years
298831,2,8 years
298832,0,8 years
298833,1,10+ years
298835,1,10+ years
298836,1,10+ years
298839,0,10+ years
298840,0,10+ years
298842,0,10+ years
298844,2,10+ years
298845,1,10+ years
298846,2,10+ years
298847,1,7 years
298850,1,8 years
298865,1,10+ years
298868,2,7 years
298871,0,10+ years
298872,1,10+ years
298874,1,7 years
298875,1,7 years
298877,1,10+ years
298878,1,9 years
298879,1,9 years
298880,2,10+ years
298881,1,8 years
298883,1,10+ years
298884,0,8 years
298885,1,10+ years
298886,0,10+ years
298887,0,6 years
298888,0,7 years
298889,0,10+ years
298891,2,10+ years
298893,1,10+ years
298899,1,10+ years
298900,1,10+ years
298901,2,9 years
298903,2,10+ years
298905,1,10+ years
298906,1,10+ years
298909,1,10+ years
298911,2,6 years
298912,2,10+ years
298913,2,6 years
298914,1,10+ years
298915,0,10+ years
298917,2,10+ years
298918,0,9 years
298921,1,10+ years
298922,0,9 years
298923,1,10+ years
298925,1,10+ years
298929,1,10+ years
298931,1,9 years
298932,2,10+ years
298933,2,7 years
298935,1,10+ years
298937,1,10+ years
298939,2,10+ years
298941,1,7 years
298944,1,10+ years
298945,1,10+ years
298946,2,10+ years
298948,0,6 years
298949,2,10+ years
298952,1,10+ years
298954,0,10+ years
298957,2,10+ years
298961,2,10+ years
298962,0,10+ years
298963,0,10+ years
298965,2,9 years
298966,1,10+ years
298967,0,10+ years
298969,2,10+ years
298970,1,10+ years
298973,1,8 years
298976,1,10+ years
298982,1,10+ years
298983,2,10+ years
298986,2,10+ years
298988,0,10+ years
298989,1,10+ years
298990,0,10+ years
298991,2,10+ years
298997,2,10+ years
298998,1,10+ years
298999,1,10+ years
299002,0,10+ years
299004,2,10+ years
299005,2,6 years
299006,2,10+ years
299007,2,6 years
299009,1,10+ years
299010,2,10+ years
299011,1,10+ years
299012,1,8 years
299013,1,9 years
299016,1,10+ years
299017,2,10+ years
299019,2,10+ years
299020,2,8 years
299024,2,10+ years
299026,1,7 years
299027,1,10+ years
299029,0,10+ years
299030,1,9 years
299032,0,6 years
299037,2,10+ years
299038,2,10+ years
299039,0,6 years
299040,1,10+ years
299042,0,7 years
299044,2,9 years
299046,2,10+ years
299049,1,10+ years
299052,1,10+ years
299061,2,9 years
299064,2,10+ years
299065,2,8 years
299066,1,10+ years
299068,0,10+ years
299072,2,10+ years
299074,2,10+ years
299076,2,10+ years
299077,1,10+ years
299079,2,10+ years
299081,2,10+ years
299082,1,9 years
299088,0,10+ years
299089,1,7 years
299090,0,10+ years
299092,2,7 years
299099,1,10+ years
299102,0,7 years
299103,1,10+ years
299104,1,6 years
299105,2,9 years
299106,1,10+ years
299109,1,10+ years
299110,2,7 years
299111,0,10+ years
299114,0,10+ years
299115,0,10+ years
299117,1,10+ years
299120,1,10+ years
299121,1,10+ years
299124,1,10+ years
299125,2,10+ years
299126,0,10+ years
299127,2,10+ years
299128,2,10+ years
299130,2,10+ years
299131,1,9 years
299135,0,10+ years
299138,2,10+ years
299139,2,9 years
299141,2,9 years
299144,0,8 years
299150,0,10+ years
299151,0,10+ years
299152,2,10+ years
299153,2,10+ years
299156,0,10+ years
299162,2,10+ years
299164,1,8 years
299165,0,10+ years
299166,1,9 years
299167,1,10+ years
299168,1,10+ years
299169,2,10+ years
299170,0,10+ years
299172,2,8 years
299173,0,10+ years
299174,2,10+ years
299176,1,10+ years
299177,2,10+ years
299179,2,8 years
299187,0,10+ years
299189,2,10+ years
299191,2,10+ years
299193,2,7 years
299194,2,9 years
299195,0,10+ years
299205,2,6 years
299208,1,10+ years
299209,0,8 years
299212,2,6 years
299215,0,8 years
299216,0,7 years
299217,0,10+ years
299220,1,10+ years
299223,2,10+ years
299224,1,6 years
299227,2,10+ years
299228,0,10+ years
299232,0,10+ years
299234,0,8 years
299236,0,10+ years
299237,0,10+ years
299238,2,10+ years
299239,0,6 years
299240,2,7 years
299241,1,10+ years
299242,2,7 years
299243,0,10+ years
299244,1,10+ years
299245,2,10+ years
299246,2,10+ years
299247,0,10+ years
299250,0,7 years
299251,2,7 years
299252,1,10+ years
299253,1,10+ years
